actual,pred_raw,pred_raw_se,pred_binary
0.0,0.7111833890279134,0.04987891949599315,1
0.0,0.6964884599049886,0.0168632139722968,1
0.0,0.6590290069580078,0.016007143058498367,1
1.0,0.7542518973350525,0.016889187434995363,1
0.0,0.7360124190648397,0.026813464562327315,1
1.0,0.1729486882686615,0.03461909352590436,0
1.0,0.5623765190442404,0.021376854749761122,0
0.0,0.3613993624846141,0.034019276456186034,0
0.0,0.6678163210550944,0.01662290531869926,1
0.0,0.2951337546110153,0.02109866652672011,0
1.0,0.6378960609436035,0.039441472595438634,1
0.0,0.6007449428240458,0.006113075874082892,0
1.0,0.6214830676714579,0.007440383312412688,1
0.0,0.7426104744275411,0.02175698711053316,1
1.0,0.698214610417684,0.01442245540489488,1
0.0,0.7856295506159464,0.013929168063450043,1
0.0,0.3629436393578847,0.03383304290739723,0
0.0,0.1375099370876948,0.028417709071308726,0
0.0,0.7316351334253947,0.012002591957011253,1
0.0,0.5727789799372355,0.010324302494954892,0
0.0,0.2473547806342443,0.01724309076646269,0
0.0,0.3214906354745229,0.04577295188409732,0
0.0,0.6485402782758077,0.05453145700391405,1
0.0,0.33039960265159607,0.0291083449020445,0
0.0,0.10146502032876015,0.02463162517090995,0
1.0,0.8059878746668497,0.008894855996835318,1
0.0,0.5079980194568634,0.02710297198068636,0
0.0,0.1918728599945704,0.020412890379960646,0
1.0,0.5459615588188171,0.048129169774764405,0
0.0,0.2597208221753438,0.04684608185034518,0
0.0,0.6410081585248312,0.01488089307153934,1
0.0,0.33929353952407837,0.02514651279975249,0
0.0,0.2591453691323598,0.04571446685384557,0
1.0,0.5416378378868103,0.03868205229903365,0
0.0,0.16668101400136948,0.02871283512459179,0
0.0,0.7547536094983419,0.010241274700619519,1
0.0,0.10864599669973056,0.018960454591882205,0
0.0,0.6166506807009379,0.009646581784590429,0
0.0,0.2508351355791092,0.03569492294345456,0
0.0,0.2659875303506851,0.03253179907838137,0
0.0,0.38099101185798645,0.027123759038442906,0
0.0,0.25405949850877124,0.015586602839692562,0
0.0,0.18038628995418549,0.021536414486727898,0
0.0,0.6837863723436991,0.019166889775427354,1
0.0,0.10816736705601215,0.06663968241322372,0
0.0,0.7217867573102316,0.027286080258643212,1
0.0,0.1679994041721026,0.028157527877020316,0
0.0,0.7651607791582743,0.01802974621918025,1
0.0,0.08286087835828464,0.01867638864425045,0
0.0,0.22281515101591745,0.02205827469326216,0
0.0,0.7135748267173767,0.0405548640430114,1
0.0,0.5627221465110779,0.018844240322752226,0
0.0,0.7843110164006551,0.001694089244288523,1
0.0,0.6709632476170858,0.01864783380132761,1
1.0,0.34911051392555237,0.010162167472721003,0
0.0,0.5266768833001455,0.023137402074429696,0
0.0,0.2018200159072876,0.012979525576423592,0
0.0,0.12578444927930832,0.04450309478762748,0
0.0,0.4364479680856069,0.04006084973821048,0
0.0,0.7280253966649374,0.010917484548324736,1
0.0,0.5019476811091105,0.019098724748470592,0
0.0,0.3889038364092509,0.00941351716225343,0
0.0,0.23718286057313284,0.03967150954277197,0
0.0,0.6691382527351379,0.009169773292306128,1
1.0,0.7128478487332662,0.02784542514293601,1
0.0,0.6735251347223917,0.018553833555844848,1
0.0,0.44764716426531476,0.03832045899154383,0
0.0,0.7438618540763855,0.006684517205570061,1
0.0,0.04717158774534861,0.010154099982347125,0
0.0,0.6647701462109884,0.025062140595248996,1
0.0,0.47620342175165814,0.008129952057277817,0
0.0,0.24072790642579397,0.014606739609979186,0
0.0,0.6187863349914551,0.010659665573869753,1
0.0,0.3375207781791687,0.028567695395102764,0
0.0,0.5722776254018148,0.010034845727964486,0
0.0,0.3522617717583974,0.023293026882766757,0
0.0,0.12759448339541754,0.018112719904504956,0
0.0,0.6917173465092977,0.010456210747065585,1
0.0,0.685508668422699,0.019367769061829052,1
0.0,0.147633358836174,0.020193057004753975,0
0.0,0.14987181623776755,0.01025243073286764,0
0.0,0.26504438122113544,0.04378357013767463,0
0.0,0.11879237492879231,0.03297707188377368,0
1.0,0.5768804947535197,0.025792682352758372,0
0.0,0.04542654504378637,0.021468210307291173,0
1.0,0.6301132241884867,0.00864672707860515,1
0.0,0.05523177112142245,0.011905529791190058,0
0.0,0.3431902329126994,0.04680275038111413,0
0.0,0.14663084348042807,0.019415148948170074,0
0.0,0.3280706803003947,0.025450577603936472,0
0.0,0.3710831205050151,0.04074216464907725,0
0.0,0.2580121507247289,0.024777581409457742,0
0.0,0.28981100022792816,0.04219488757003637,0
0.0,0.08707226316134135,0.008352020501298057,0
0.0,0.4133245547612508,0.0200644997223443,0
0.0,0.675855278968811,0.010212495064243567,1
0.0,0.0659867546831568,0.04213433261729017,0
0.0,0.5146143237749735,0.04176506507762063,0
1.0,0.3695439596970876,0.01781929031033799,0
0.0,0.7318160136540731,0.018805293297560866,1
0.0,0.09287170941631,0.027000848899265975,0
0.0,0.4248031775156657,0.02348256661341286,0
0.0,0.027435646081964176,0.008627823934182254,0
0.0,0.6358013153076172,0.009609211967455152,1
0.0,0.6446648836135864,0.010767767036762623,1
0.0,0.35561026632785797,0.056271196367445396,0
1.0,0.6472322742144266,0.013251357862942303,1
0.0,0.16661440332730612,0.00864935709389788,0
0.0,0.1361622760693232,0.05018489409953074,0
0.0,0.19824019571145376,0.04015867327108242,0
0.0,0.670419454574585,0.051898025413497834,1
0.0,0.7952976226806641,0.012793396523897905,1
0.0,0.16294281433025995,0.04299463042838021,0
0.0,0.43351266781489056,0.01865793513419123,0
0.0,0.6539263725280762,0.007950092521311803,1
0.0,0.5278712709744772,0.04054628080717281,0
1.0,0.6644162535667419,0.010374334411482158,1
0.0,0.2650765577952067,0.05977601730600791,0
0.0,0.24187831580638885,0.007895097754285119,0
0.0,0.07506700232625008,0.02040387218490087,0
0.0,0.3971576193968455,0.036222420614469,0
0.0,0.46233460307121277,0.019233779897911266,0
0.0,0.45102595289548236,0.040299756939616654,0
0.0,0.09806764932970206,0.03175275795275313,0
0.0,0.46259190638860065,0.03752091097846368,0
0.0,0.5503698587417603,0.023280054130246405,0
0.0,0.1294247234861056,0.016073134360291674,0
0.0,0.023152491077780724,0.002935963028625656,0
0.0,0.2649185061454773,0.026718457685650426,0
0.0,0.5766242643197378,0.05487155220847917,0
0.0,0.13218055665493011,0.005339707100496177,0
0.0,0.10735014329353969,0.028573209138633673,0
0.0,0.5508370200792948,0.042170419212448365,0
0.0,0.5525081555048624,0.02131061708838937,0
0.0,0.6369787057240804,0.017179577692449974,1
0.0,0.07448937619725864,0.0172782261443384,0
0.0,0.6514466007550558,0.019961722642017576,1
0.0,0.3524085779984792,0.032481922777472055,0
0.0,0.41557790835698444,0.061904932560129876,0
0.0,0.7284382383028666,0.030044570819405262,1
0.0,0.708901027838389,0.03161833147008898,1
0.0,0.30393793682257336,0.0480578992152539,0
0.0,0.2985726793607076,0.015203989164541212,0
0.0,0.7531536022822062,0.020249066102614562,1
0.0,0.30411971112092334,0.038687892312997,0
0.0,0.6292722026507059,0.032772826026275896,1
0.0,0.4725964367389679,0.016902067599113904,0
0.0,0.6290082931518555,0.01573198061998034,1
0.0,0.08258951579531033,0.03202282702532382,0
0.0,0.7759488622347513,0.0065032530641503114,1
0.0,0.5694597065448761,0.03651759492692475,0
0.0,0.056906428188085556,0.01061553594752246,0
0.0,0.7713725566864014,0.010666564888155981,1
0.0,0.6176886558532715,0.004357152174110384,0
0.0,0.4505145251750946,0.016897158951303996,0
0.0,0.6681272387504578,0.04604484836513551,1
0.0,0.739682654539744,0.018118850892056233,1
0.0,0.19491745034853616,0.007853945096925436,0
0.0,0.45582690834999084,0.03183760751940546,0
0.0,0.15238157908121744,0.016495892715731472,0
0.0,0.7147085269292196,0.025478214068262645,1
0.0,0.2447785089413325,0.023979276621793957,0
1.0,0.7119637926419576,0.00898847774081073,1
0.0,0.7548750440279642,0.03471438949732545,1
0.0,0.11644931261738141,0.06603461274867103,0
1.0,0.7377772927284241,0.01226398926044032,1
0.0,0.17585996786753336,0.03293638556382182,0
0.0,0.7172116239865621,0.015150843228511455,1
0.0,0.5118469595909119,0.010193518811854676,0
0.0,0.5712488293647766,0.009270918122796009,0
0.0,0.6154885093371073,0.0400679463479741,0
0.0,0.7685068448384603,0.02522551712436145,1
0.0,0.318731610973676,0.05245268000910266,0
1.0,0.1939101219177246,0.02752116015771616,0
0.0,0.6223926941553751,0.025359631905770393,1
0.0,0.5725557605425516,0.022081324583987934,0
0.0,0.0659790076315403,0.010049073991582936,0
0.0,0.7339375217755636,0.010323650493885903,1
0.0,0.4841005007425944,0.03905536680666322,0
0.0,0.1384641875823339,0.005127358265439053,0
0.0,0.08943743507067363,0.012755399518854156,0
1.0,0.7333334485689799,0.04566137969269382,1
0.0,0.40945719679196674,0.03913817552173863,0
0.0,0.0795740932226181,0.004904231656855702,0
0.0,0.2916707595189412,0.025751813106584982,0
0.0,0.5948766668637594,0.018605851836820533,0
0.0,0.4875447452068329,0.022632650581050975,0
0.0,0.4360845386981964,0.07759523504296606,0
0.0,0.3609906733036041,0.006244802106957664,0
0.0,0.6114868521690369,0.025537152156504858,0
0.0,0.7006712555885315,0.027001583360306267,1
0.0,0.5488198598225912,0.012903676665662,0
0.0,0.0664821167786916,0.03655768647877886,0
0.0,0.017365922142441075,0.006020719426636688,0
0.0,0.6361068487167358,0.03438869764615227,1
0.0,0.6222772796948751,0.023713233751399634,1
0.0,0.6635915835698446,0.015614869264710876,1
0.0,0.26715993384520215,0.04645954611112267,0
0.0,0.2849276512861252,0.022009819324604527,0
0.0,0.07870273540417354,0.007198500059302816,0
0.0,0.3044209877649943,0.02057994459746486,0
0.0,0.0552061473329862,0.011530691580629474,0
0.0,0.6202024221420288,0.02100793138310913,1
0.0,0.596679707368215,0.02611479181225999,0
0.0,0.5119435489177704,0.018532785315623728,0
0.0,0.8613506754239401,0.006229186192314465,1
0.0,0.11216100802024205,0.04328537686168163,0
0.0,0.41851473848025006,0.011184691174333633,0
0.0,0.8165690700213114,0.008485615542512452,1
1.0,0.7997615138689677,0.019915769887689925,1
0.0,0.37004249294598895,0.0401439724014706,0
0.0,0.02248763044675191,0.006016849465996167,0
1.0,0.7748529116312662,0.019797119241031915,1
0.0,0.5624103049437205,0.041682598987632505,0
0.0,0.7786850929260254,0.0034023013799965906,1
0.0,0.43729178110758465,0.01520019350726659,0
0.0,0.48896737893422443,0.034565437620628706,0
0.0,0.5762336254119873,0.02691511601866838,0
