actual,pred_raw,pred_raw_se,pred_binary
0.0,0.37646931409835815,0.03252853621128656,0
0.0,0.04219819108645121,0.015487130706758917,0
0.0,0.6080127159754435,0.00818206727138167,0
0.0,0.5318863391876221,0.02104239218749543,0
0.0,0.10474721590677898,0.02578413293132737,0
0.0,0.7849922974904379,0.03176461072733258,1
0.0,0.7732018431027731,0.02403403959034854,1
0.0,0.40782690048217773,0.022717611492833228,0
0.0,0.060864498217900596,0.026077194902370954,0
1.0,0.7625952760378519,0.023380411535384265,1
0.0,0.14659247423211733,0.05376009048775392,0
0.0,0.6939681768417358,0.005439415665384478,1
0.0,0.1849155773719152,0.018009442638697682,0
0.0,0.3726491580406825,0.0728121552512548,0
0.0,0.7890529831250509,0.011571198436420495,1
0.0,0.45067023237546283,0.02091415090690926,0
0.0,0.021803433385988075,0.005487515703036409,0
0.0,0.24616277714570364,0.031481659871291846,0
0.0,0.5902827382087708,0.019881291067746568,0
0.0,0.030785040619472664,0.00998442773016815,0
0.0,0.045278419430057205,0.011472795341788937,0
0.0,0.16559029618899027,0.022997502240253282,0
0.0,0.6959145665168762,0.06301870830457687,1
0.0,0.14731723194320998,0.061692364016195496,0
0.0,0.2689975748459498,0.030572909396996882,0
0.0,0.25669417281945545,0.046063342346513554,0
0.0,0.5057784020900726,0.04160770954260352,0
0.0,0.0686979206899802,0.013652685445466828,0
0.0,0.8713215589523315,0.009099476217616453,1
1.0,0.7434949278831482,0.07116207693027986,1
0.0,0.6164998213450114,0.009705673568653561,0
0.0,0.16080018877983093,0.015893236602206078,0
0.0,0.6255948344866434,0.011392182234115237,1
0.0,0.6114636858304342,0.012529482751846897,0
0.0,0.7764409780502319,0.009125530290320068,1
0.0,0.8804298639297485,0.013025804678302557,1
0.0,0.673746923605601,0.008978993734118616,1
0.0,0.38969094554583233,0.016878465489191516,0
0.0,0.7000429431597391,0.03166211334337936,1
0.0,0.022740585108598072,0.0038543754041115465,0
0.0,0.037625617968539395,0.00911227603909292,0
0.0,0.09822664534052213,0.03295100284955441,0
0.0,0.4942198693752289,0.01797328542887178,0
0.0,0.5824743707974752,0.03321954351333827,0
0.0,0.2634926786025365,0.009615792453956986,0
0.0,0.3747753252585729,0.05164631607090524,0
0.0,0.8417885899543762,0.009924042916888563,1
0.0,0.5375535488128662,0.024046832604481653,0
0.0,0.4234180549780528,0.013297016671591744,0
0.0,0.33967281381289166,0.03396103641562216,0
0.0,0.23975127935409546,0.05992086558290698,0
0.0,0.7553983132044474,0.007910389667541068,1
0.0,0.150255985558033,0.03567921427992483,0
0.0,0.8807900150616964,0.021653733205003627,1
0.0,0.41842130819956463,0.031793441354240795,0
0.0,0.2750286708275477,0.05519309428411892,0
0.0,0.6737563014030457,0.01572612821164969,1
0.0,0.7663777073224386,0.01878036893763694,1
0.0,0.2284464438756307,0.024186332442854674,0
0.0,0.8820279836654663,0.00912370460830565,1
0.0,0.797260562578837,0.015018090312413067,1
0.0,0.30121755103270215,0.027976707390135292,0
0.0,0.7514726916948954,0.014791553603910997,1
0.0,0.5873899062474569,0.04356263176507747,0
0.0,0.3640410304069519,0.03742716125019816,0
0.0,0.5492701729138693,0.02159947705129934,0
0.0,0.07677164922157924,0.010397503167859328,0
0.0,0.0682780494292577,0.009583071402153235,0
0.0,0.7267286578814188,0.03476002506950772,1
0.0,0.37501346071561176,0.03992504244319404,0
0.0,0.5348966419696808,0.0296599003765885,0
1.0,0.6074174841245016,0.019805985007757113,0
0.0,0.5728532274564108,0.02396017719583694,0
0.0,0.15963915487130484,0.026299143179412215,0
0.0,0.12980418155590692,0.014530985077776275,0
0.0,0.5828067461649576,0.06399996957984196,0
0.0,0.08934678385655086,0.007516238641409872,0
0.0,0.4190243383248647,0.02019757416942412,0
0.0,0.20643639067808786,0.033681107286640595,0
0.0,0.7297637462615967,0.039860869586803224,1
0.0,0.33405305941899616,0.03540772878307508,0
0.0,0.4147044320901235,0.03266257840773633,0
0.0,0.7976787487665812,0.04631200532991496,1
0.0,0.3630775014559428,0.014821000454432678,0
0.0,0.16712240874767303,0.04481301287212794,0
1.0,0.49971091747283936,0.016616053284110335,0
0.0,0.7738593220710754,0.012964318880795524,1
0.0,0.07888651763399442,0.008823212635608467,0
1.0,0.7097292939821879,0.019005238758573705,1
0.0,0.09771170963843663,0.015279401498938885,0
0.0,0.5723593235015869,0.017073002371717924,0
0.0,0.6781539718310038,0.012300409704500624,1
0.0,0.7248075008392334,0.038825094155386035,1
0.0,0.8588907122612,0.013203363965121697,1
0.0,0.7156211535135905,0.028314791185561947,1
0.0,0.12667547911405563,0.006920935082767945,0
1.0,0.6615816156069437,0.07850051139179515,1
0.0,0.7453668514887491,0.0053820015452059,1
0.0,0.614518404006958,0.02532831102339658,0
1.0,0.8209813038508097,0.012992790933423171,1
1.0,0.4673903286457062,0.02334121308500795,0
0.0,0.6112985610961914,0.013315478058348483,0
0.0,0.2910778522491455,0.044321230472246405,0
0.0,0.04835757923622926,0.02060628736044468,0
1.0,0.6407005389531454,0.07984488255548654,1
1.0,0.7664331793785095,0.02103084719275125,1
0.0,0.7365818023681641,0.018468026795163114,1
0.0,0.6796148618062338,0.015991960129892933,1
0.0,0.3360231618086497,0.04191933346245639,0
1.0,0.7375289996465048,0.008438027941992684,1
0.0,0.11821147923668225,0.05504937324809506,0
0.0,0.40801675120989483,0.04093928502291508,0
0.0,0.6594699422518412,0.05829556681908194,1
0.0,0.5818860530853271,0.053711857276639983,0
0.0,0.7324251135190328,0.08780612496584406,1
0.0,0.0782769372065862,0.015822859664325676,0
0.0,0.7861830989519755,0.012241491670440979,1
0.0,0.49717732270558673,0.026636617530650466,0
0.0,0.7104629079500834,0.020600241920447473,1
0.0,0.4304405053456624,0.03218002697827597,0
0.0,0.7245876789093018,0.014812060323901175,1
0.0,0.8485852678616842,0.007257486091121988,1
0.0,0.4003569781780243,0.036296576792877636,0
0.0,0.11874618629614513,0.020507413694315798,0
0.0,0.6237263083457947,0.0005294076652659834,1
0.0,0.3717805544535319,0.04808995887509372,0
0.0,0.03302483151977261,0.02196729850922303,0
0.0,0.6736307541529337,0.017407452579299466,1
1.0,0.7840467691421509,0.03763173752847805,1
0.0,0.7428333957990011,0.03275476406474146,1
0.0,0.7436378002166748,0.009967286479188637,1
0.0,0.6634140014648438,0.03211134746486772,1
1.0,0.8283251523971558,0.018289492894233695,1
0.0,0.7612454295158386,0.04866178982345435,1
1.0,0.20589381456375122,0.0505210081951148,0
1.0,0.6191577315330505,0.030277806139483658,1
0.0,0.37586410840352374,0.046730462195695203,0
0.0,0.5875370701154073,0.0071345233622245475,0
0.0,0.28662368655204773,0.015346135041885818,0
1.0,0.6763993501663208,0.018977635694035575,1
0.0,0.48353198170661926,0.04812986186377542,0
1.0,0.7235855062802633,0.013752360546496102,1
0.0,0.757024089495341,0.030163944266004085,1
1.0,0.7376001874605814,0.027522344779269497,1
0.0,0.80665522813797,0.02912008729786397,1
0.0,0.3692646324634552,0.04030963640163674,0
0.0,0.07193042213718097,0.015284690184703298,0
0.0,0.694044828414917,0.01342926179270305,1
0.0,0.6263792713483175,0.009180243776874457,1
0.0,0.19754500687122345,0.015267599598629543,0
0.0,0.32134125630060834,0.01761141815368823,0
0.0,0.6633164882659912,0.011629627468039534,1
0.0,0.35477979977925617,0.026802177824768444,0
0.0,0.08402676694095135,0.04366380942242975,0
1.0,0.8591496149698893,0.020986950732216833,1
0.0,0.5021844804286957,0.029212951199545333,0
0.0,0.21785193185011545,0.01725813366217025,0
1.0,0.5247777501742045,0.044789993001226595,0
0.0,0.25882678230603534,0.024496436174184205,0
0.0,0.6704667409261068,0.019521893463264085,1
0.0,0.4333679775396983,0.03193898986868466,0
0.0,0.21814756592114767,0.022851744745555982,0
1.0,0.6141443451245626,0.006746932918384739,0
0.0,0.16911602268616358,0.02763189220919138,0
0.0,0.7859758536020914,0.011227531792896216,1
0.0,0.034691160544753075,0.01116088410278055,0
0.0,0.41259241104125977,0.07866723960787333,0
0.0,0.33877519766489667,0.05568593418868081,0
0.0,0.18384034434954324,0.008289991758849992,0
0.0,0.3571951886018117,0.008846880195267331,0
0.0,0.20667742689450583,0.012611882909916083,0
0.0,0.18195770184199014,0.029965647800753784,0
0.0,0.6728001236915588,0.014206489877858539,1
0.0,0.012138351953277985,0.0037370393629557294,0
0.0,0.7411817709604899,0.03391912149813407,1
0.0,0.1341314141949018,0.008479970024042598,0
0.0,0.87071826060613,0.01093934966918394,1
0.0,0.07466565351933241,0.02612668029611269,0
0.0,0.11733646939198177,0.013428947546225489,0
0.0,0.8245686491330465,0.018471565243953512,1
0.0,0.5312004486719767,0.0543406664304336,0
0.0,0.7801942825317383,0.015226647212008114,1
0.0,0.6799570520718893,0.019746099439312183,1
1.0,0.3228951295216878,0.023731201466375938,0
0.0,0.5397520562012991,0.026979895941158516,0
0.0,0.15533400575319925,0.025136811424032148,0
0.0,0.1454517605404059,0.053426213255856066,0
0.0,0.5702284971872965,0.01853441854609508,0
0.0,0.7149927020072937,0.005709803068158802,1
0.0,0.4859161078929901,0.009500540236153055,0
0.0,0.39588187138239544,0.026725615730386326,0
0.0,0.28734761476516724,0.0189928555176302,0
0.0,0.5764732360839844,0.03346987580019685,0
1.0,0.7365598678588867,0.01564952139646032,1
0.0,0.7618594765663147,0.013948652336132553,1
0.0,0.48229989409446716,0.025094334867230565,0
0.0,0.6818422476450602,0.022638428377511368,1
0.0,0.09913599987824757,0.030932574820508967,0
0.0,0.6815396745999655,0.0061290113731396105,1
0.0,0.5399205088615417,0.02664294552270382,0
0.0,0.2517200857400894,0.04910944032638611,0
0.0,0.5881476004918417,0.04906031920026542,0
0.0,0.30566637714703876,0.0283439020305018,0
0.0,0.6617400844891866,0.00794351877185162,1
0.0,0.38602229456106824,0.05774609964965989,0
0.0,0.09631340205669403,0.007362082795493679,0
0.0,0.6735363403956095,0.011321575466433772,1
0.0,0.5852399071057638,0.0074426740806914,0
0.0,0.14139150083065033,0.029637620472384194,0
0.0,0.10214042042692502,0.027786971883233015,0
0.0,0.13919119040171304,0.012786406267565378,0
0.0,0.055341661597291626,0.016551863324036006,0
1.0,0.6038772861162821,0.03490770258602119,0
0.0,0.05172201866904894,0.013520892474112544,0
1.0,0.5940656264623007,0.022834020593101197,0
0.0,0.08094402092198531,0.03443823412215259,0
0.0,0.2376869171857834,0.021943426190549727,0
0.0,0.16210568447907767,0.022825872121989586,0
0.0,0.3668116529782613,0.0150946347250708,0
0.0,0.5062359174092611,0.008571016166903046,0
0.0,0.1559668332338333,0.015909845888899363,0
0.0,0.4516089856624603,0.017496247642808507,0
0.0,0.04228856911261877,0.010632350414446573,0
0.0,0.5412651697794596,0.013476566566435241,0
0.0,0.6455001632372538,0.02258585955371322,1
0.0,0.02935135488708814,0.0055206672435533805,0
0.0,0.5448274413744608,0.05742272694344524,0
1.0,0.4180859724680583,0.034239139834005845,0
0.0,0.7820214033126831,0.008509572835785562,1
0.0,0.12581575041015944,0.05136856955135211,0
0.0,0.42619718114535016,0.04665559160511503,0
0.0,0.05676575501759847,0.022186671032677817,0
0.0,0.6090230941772461,0.037730125908357226,0
0.0,0.6833542982737223,0.03293380897390742,1
0.0,0.3114435871442159,0.029996225286530363,0
1.0,0.6577323277791342,0.008229656548550285,1
0.0,0.17059742410977682,0.01324053530741015,0
0.0,0.021315204290052254,0.004863311431329889,0
0.0,0.18539183338483176,0.045303540713786956,0
0.0,0.5349827110767365,0.08544440031644038,0
0.0,0.6559709310531616,0.08602011667949243,1
0.0,0.13846086213986078,0.05123786860385056,0
0.0,0.4546324412027995,0.08025334721850123,0
0.0,0.6408406297365824,0.025763669822716714,1
0.0,0.4722875952720642,0.016006680909499253,0
1.0,0.6435337861378988,0.01429039747972445,1
0.0,0.19513353208700815,0.02196821010054398,0
0.0,0.18031245470046997,0.011028350499649425,0
0.0,0.0903221561263005,0.05750403204863857,0
0.0,0.5188226103782654,0.03833590687419027,0
0.0,0.49683385094006854,0.04182984381795902,0
0.0,0.5768843690554301,0.010494173415863731,0
0.0,0.05382999901970228,0.006045132452360583,0
0.0,0.4158838192621867,0.028873735459561792,0
0.0,0.523616780837377,0.04267851684304115,0
0.0,0.18589034924904504,0.08406239225869727,0
0.0,0.08237701902786891,0.02552188071171995,0
0.0,0.3322247664133708,0.0447346540648621,0
0.0,0.6097765962282816,0.037061126320715856,0
0.0,0.14282187819480896,0.04091950489932982,0
0.0,0.10539391885201137,0.021615745077028434,0
0.0,0.5892080664634705,0.02314261876075898,0
0.0,0.5454587539037069,0.028922285813075474,0
0.0,0.6918349862098694,0.020529310966226823,1
0.0,0.13074379165967306,0.03888950266480941,0
0.0,0.7257090210914612,0.015884834292982975,1
0.0,0.32775717973709106,0.04833682298442745,0
0.0,0.4263025124867757,0.013828544114944169,0
0.0,0.6761181553204855,0.044207982039457944,1
0.0,0.763559103012085,0.012289286035061407,1
0.0,0.3104542096455892,0.0027225797749088365,0
0.0,0.431970273454984,0.09062455747066903,0
0.0,0.7636919021606445,0.024777513852091423,1
0.0,0.4127681752045949,0.0719585137938098,0
0.0,0.6858660777409872,0.04311191508039487,1
0.0,0.4615798493226369,0.01955311635936451,0
0.0,0.645255426565806,0.03580155329898076,1
0.0,0.05857720226049423,0.025787041850442536,0
0.0,0.8012573719024658,0.03258543606267622,1
0.0,0.5323961873849233,0.04066838743514944,0
0.0,0.05692107789218426,0.016120567002012313,0
0.0,0.7317283948262533,0.007188808590385629,1
0.0,0.6353042324384054,0.005137390994998023,1
0.0,0.43945321440696716,0.027640378720701415,0
0.0,0.7195376555124918,0.012579428161856669,1
0.0,0.7383620142936707,0.020644451569620994,1
0.0,0.19862335920333862,0.06261890136746558,0
0.0,0.3469051818052928,0.01903768573236033,0
0.0,0.10879022876421611,0.014039956264391633,0
0.0,0.7517516016960144,0.019233350427902137,1
0.0,0.17396260797977448,0.04972705183797745,0
1.0,0.809669037659963,0.022681274691190797,1
0.0,0.8452839056650797,0.020098634362081855,1
0.0,0.08414764826496442,0.014212037001650316,0
1.0,0.7360137701034546,0.003403532332504004,1
0.0,0.11217311769723892,0.005034126544352471,0
0.0,0.7590299050013224,0.007522636118479534,1
0.0,0.4610506296157837,0.021421483972586395,0
0.0,0.3378212054570516,0.006792675935058487,0
0.0,0.6359238425890604,0.01944994559547618,1
0.0,0.734316885471344,0.03335007043713427,1
0.0,0.2842772305011749,0.010849076356073647,0
1.0,0.11155143131812413,0.013857247077722179,0
0.0,0.6412715911865234,0.008984951763989798,1
0.0,0.6397608518600464,0.0066208597694461385,1
0.0,0.0734418798238039,0.032192784732224755,0
0.0,0.7274645765622457,0.020584903986683573,1
0.0,0.4345729351043701,0.00711751860473496,0
0.0,0.1536570837100347,0.022465718938074336,0
0.0,0.0689087597032388,0.011493966201570562,0
1.0,0.8366983532905579,0.01035618691161285,1
0.0,0.3607303301493327,0.04396809871109259,0
0.0,0.1022591566046079,0.029051052788066155,0
0.0,0.3353251914183299,0.07587489569290592,0
0.0,0.6407542030016581,0.006712306894618734,1
0.0,0.6008031765619913,0.014490357714481802,0
0.0,0.40563512841860455,0.024008552466957055,0
0.0,0.46615687012672424,0.05660063236939225,0
0.0,0.6061582167943319,0.03300100001171096,0
0.0,0.708381732304891,0.011918175848117508,1
0.0,0.5920880536238352,0.04375307856866317,0
0.0,0.043551892042160034,0.011898968646911381,0
0.0,0.04056590671340624,0.005693286091230159,0
0.0,0.710861881573995,0.013476638883379816,1
0.0,0.6918543378512064,0.016450566679057595,1
0.0,0.7140897115071615,0.022956973390780632,1
0.0,0.18389996886253357,0.013669830003241044,0
0.0,0.2155108004808426,0.01836805170422045,0
0.0,0.03348015993833542,0.006444703796556838,0
0.0,0.18644393483797708,0.03228975642556232,0
0.0,0.057636198587715626,0.024888350058437616,0
0.0,0.6257418990135193,0.024395907349523877,1
0.0,0.587760349114736,0.04527265532927473,0
0.0,0.5537725190321604,0.05623248807589535,0
0.0,0.8680842121442159,0.021694322338970274,1
0.0,0.11111139133572578,0.03702982561708691,0
0.0,0.4326222638289134,0.05397765189274233,0
0.0,0.8751383225123087,0.014114419819471478,1
1.0,0.7929735779762268,0.014991304150287262,1
0.0,0.20771565039952597,0.030847693640591325,0
0.0,0.08293821786840756,0.037609808963950414,0
1.0,0.7914748787879944,0.040951449263312456,1
0.0,0.5669315457344055,0.02660987555689308,0
0.0,0.7724000811576843,0.040169068934783225,1
0.0,0.4424530466397603,0.042449679662463484,0
0.0,0.5336546103159586,0.033250912503973315,0
